0.038313,-0.004631,-0.001078
0.039058,-0.004336,-0.000670
0.022929,-0.003843,-0.029292
0.022656,0.003525,-0.022098
0.030664,0.003712,-0.021992
0.030682,0.003209,-0.021977
-0.011664,0.057119,0.061298
-0.012002,0.057453,0.060655
-0.011276,0.057846,0.060149
-0.012201,0.057655,0.060891
-0.010109,0.010691,0.032631
-0.010883,0.009871,0.033603
-0.009894,0.010941,0.033523
-0.010470,0.010731,0.033734
0.043777,0.039387,0.052377
0.043204,0.039485,0.052671
0.043251,0.039748,0.052630
0.043253,0.038655,0.052793
0.038214,-0.006514,0.032227
0.038365,-0.006359,0.031728
0.038053,-0.006205,0.031924
0.038315,-0.006887,0.032335
0.062092,-0.011264,-0.025753
0.061864,-0.011475,-0.025711
0.061919,-0.012156,-0.025519
0.062089,-0.011106,-0.025400
-0.000679,0.024696,0.038466
0.000137,0.024380,0.038701
-0.000204,0.024525,0.038847
-0.000265,0.024475,0.039312
-0.015668,0.050918,-0.015540
-0.015361,0.051249,-0.014693
-0.014926,0.051423,-0.015818
-0.014527,0.051009,-0.014906
0.023686,-0.018876,0.002848
0.023791,-0.019288,0.003293
0.024496,-0.019001,0.003602
0.024704,-0.019007,0.003435
0.078965,0.037969,0.018306
0.079650,0.037815,0.018387
0.079532,0.037514,0.017976
0.079875,0.037474,0.017941
-0.004433,-0.001704,0.074149
-0.004456,-0.001888,0.073372
-0.004491,-0.001960,0.073852
-0.004767,-0.002267,0.074055
0.023831,-0.017147,-0.011637
0.022924,-0.017210,-0.011685
0.023167,-0.017066,-0.011016
0.022875,-0.017251,-0.011269
0.061593,0.003648,0.013960
0.061532,0.003687,0.014072
0.062078,0.003779,0.013901
0.061693,0.003658,0.015000
-0.004745,0.022238,-0.008986
-0.003613,0.022166,-0.009594
-0.003946,0.021791,-0.010034
-0.004074,0.021853,-0.008890
-0.005253,0.006270,0.012627
-0.004986,0.005609,0.013196
-0.005039,0.005521,0.013268
-0.005557,0.005287,0.014123
-0.000446,-0.015689,0.001616
-0.000627,-0.016275,0.001660
-0.000515,-0.016258,0.001552
-0.000849,-0.015700,0.001509
0.020483,-0.004050,0.055059
0.020311,-0.004138,0.055223
0.020979,-0.003438,0.055315
0.020246,-0.003646,0.054763
0.063208,0.077532,0.057573
0.063095,0.077119,0.057244
0.063284,0.077092,0.057330
0.062840,0.077213,0.056948
-0.012706,0.004437,0.008766
-0.012890,0.004305,0.008780
-0.012862,0.004941,0.008183
-0.011885,0.004372,0.008656
0.004579,0.067837,0.008256
0.004596,0.068324,0.007711
0.003919,0.067716,0.008216
0.004636,0.067937,0.007502
0.047525,0.011312,0.056621
0.047836,0.010920,0.056670
0.047531,0.010754,0.057159
0.048036,0.011243,0.057092
0.029185,0.060355,0.045517
0.028452,0.059744,0.045865
0.028388,0.059687,0.000686
-0.016265,0.014829,0.000257
-0.046923,-0.025091,-0.040063
-0.047433,-0.024907,-0.040270
-0.046924,-0.024826,-0.039896
-0.047686,-0.025379,-0.040951
0.025334,0.010539,-0.018603
0.025316,0.010964,-0.017557
0.025319,0.010636,-0.018525
0.025569,0.010517,-0.017814
-0.013463,-0.013879,-0.010634
-0.013395,-0.013422,-0.010276
-0.013182,-0.014220,-0.010265
-0.013563,-0.014018,-0.010713
-0.006982,-0.059676,-0.007330
-0.007267,-0.059648,-0.007616
-0.007500,-0.060286,-0.006619
-0.006972,-0.059606,-0.008055
0.028564,-0.039541,0.005825
0.028330,-0.040013,0.006160
0.028359,-0.039862,0.005659
0.029065,-0.039910,0.005863
-0.000118,0.025581,-0.019970
0.000533,0.025396,-0.019524
0.000120,0.025159,-0.019862
0.000130,0.025647,-0.019801
-0.054610,-0.032852,-0.033317
-0.054941,-0.032901,-0.033391
-0.054795,-0.032508,-0.033097
-0.054976,-0.032842,-0.033536
0.005150,-0.057712,0.003385
0.005197,-0.057543,0.003659
0.006238,-0.057674,0.003440
0.005295,-0.057822,0.003152
0.026147,-0.010406,-0.026895
0.026238,-0.010013,-0.026393
0.026156,-0.010597,-0.026546
0.026484,-0.009780,-0.027589
-0.014359,-0.054593,-0.051807
-0.013867,-0.054484,-0.051694
-0.014325,-0.055066,-0.051541
-0.014171,-0.055255,-0.051825
0.017221,-0.000247,-0.022560
0.017089,-0.010281,-0.032608
0.007597,-0.010185,-0.032937
0.007442,-0.009621,-0.033054
-0.036527,-0.051633,-0.006189
-0.037222,-0.051065,-0.006289
-0.037123,-0.051637,-0.006013
-0.037311,-0.051702,-0.005980
-0.021762,-0.049665,-0.004098
-0.022842,-0.049428,-0.003981
-0.022398,-0.050135,-0.003594
-0.022447,-0.050078,-0.004184
-0.050628,0.006405,-0.020654
-0.051072,0.007271,-0.020867
-0.050266,0.006704,-0.020972
-0.051070,0.006601,-0.021193
0.005918,0.012727,-0.065588
0.005942,0.012992,-0.065563
0.006072,0.013103,-0.065874
0.005824,0.013529,-0.066467
-0.055534,0.024276,-0.066947
-0.054974,0.023830,-0.066376
-0.054762,0.024141,-0.066328
-0.055968,0.024192,-0.066502
-0.051161,-0.016011,-0.005723
-0.051339,-0.016053,-0.007223
-0.051116,-0.016358,-0.006611
-0.051378,-0.016628,-0.006442
-0.013508,-0.056399,-0.030675
-0.013857,-0.057096,-0.029939
-0.013175,-0.056542,-0.030082
-0.013282,-0.056247,-0.030557
-0.005685,-0.018110,-0.026409
-0.006119,-0.017202,-0.027212
-0.004615,-0.018394,-0.026595
-0.005191,-0.017500,-0.026385
-0.032078,-0.027729,-0.043714
-0.032005,-0.026606,-0.043972
-0.032558,-0.027201,-0.044465
-0.032738,-0.026714,-0.044260
-0.056103,0.007858,-0.035159
-0.056630,0.008085,-0.034955
-0.055648,0.008758,-0.034842
-0.055671,0.008284,-0.034245
0.013679,-0.000233,-0.050646
0.013067,-0.000225,-0.050184
0.013020,0.000195,-0.051240
0.013007,-0.000546,-0.050370
-0.071114,-0.023167,-0.076646
-0.070919,-0.022304,-0.075591
-0.070982,-0.022790,-0.076242
-0.071513,-0.022836,-0.076400
-0.048113,-0.071653,-0.019439
-0.048022,-0.071666,-0.018952
-0.047338,-0.071710,-0.019214
-0.047900,-0.071017,-0.018950
0.010065,-0.021911,-0.000284
0.010230,-0.021325,-0.000371
0.009675,-0.021519,-0.000377
0.010613,-0.021293,-0.000690
0.027282,0.012474,0.000787
0.027052,0.012392,0.000704
0.026692,0.011604,0.001148
0.027048,0.011605,0.000617
-0.034845,-0.014315,-0.025886
-0.034875,-0.013880,-0.024968
-0.034779,-0.014049,-0.024771
-0.034333,-0.013964,-0.024912
0.019386,-0.011812,-0.062967
0.019850,-0.011840,-0.062440
0.019832,-0.011157,-0.062460
0.020170,-0.011091,-0.063024
-0.034167,-0.025230,-0.026766
-0.034068,-0.024616,-0.026864
-0.034463,-0.025147,-0.027185
-0.034282,-0.025151,-0.026750
-0.004765,-0.077923,-0.012026
-0.005322,-0.077904,-0.011080
-0.004868,-0.079386,-0.012089
-0.005056,-0.078422,-0.011231
-0.050526,-0.040888,-0.008731
-0.051185,-0.040758,-0.008538
-0.051461,-0.040254,-0.008677
-0.050924,-0.041144,-0.008387
-0.034401,0.018911,0.024803
-0.033642,0.018968,0.025205
-0.033472,0.018533,0.066649
0.008623,0.061008,0.066924
-0.002058,-0.008533,0.025276
-0.002185,-0.008036,0.025632
-0.002182,-0.007640,0.024823
-0.001806,-0.007758,0.024999
-0.005261,0.052716,0.048173
-0.005969,0.053330,0.048187
-0.005214,0.053070,0.048815
-0.005505,0.053287,0.048242
-0.009890,0.024646,-0.007135
-0.010288,0.025485,-0.006223
-0.010461,0.025334,-0.006236
-0.009564,0.025195,-0.006271
-0.028691,0.060516,0.010316
-0.028785,0.060489,0.010571
-0.028909,0.061019,0.010463
-0.029015,0.061375,0.010098
0.051000,-0.004398,0.052759
0.049927,-0.004738,0.052478
0.050474,-0.004859,0.052658
0.051175,-0.004935,0.053117
0.005662,0.038969,0.029402
0.005739,0.040007,0.027986
0.005568,0.039621,0.028090
0.005926,0.040022,0.028604
0.000206,0.045169,0.029760
0.000687,0.045261,0.030745
0.000709,0.045572,0.030462
-0.000436,0.044932,0.030468
-0.018929,0.024378,-0.007810
-0.017998,0.024251,-0.008670
-0.019010,0.024451,-0.007873
-0.018696,0.024807,-0.008091
-0.008701,-0.024219,0.032588
-0.008126,-0.025561,0.031563
-0.008113,-0.024692,0.031906
-0.007897,-0.025063,0.032467
0.053553,0.023683,-0.029182
0.053586,0.022972,-0.029340
0.053277,0.023506,-0.029816
0.053532,0.022519,-0.029502
0.059529,-0.006930,0.015809
0.060417,-0.040827,-0.016704
0.026153,-0.041091,-0.017114
0.026650,-0.040905,-0.017294
-0.008513,-0.014464,-0.002326
-0.009468,-0.013723,-0.002783
-0.009075,-0.014418,-0.002802
-0.008946,-0.014272,-0.002255
-0.013534,0.030486,-0.004966
-0.013182,0.029257,-0.004940
-0.013490,0.030169,-0.004608
-0.013999,0.030374,-0.005595
0.003133,-0.016618,-0.004215
0.003252,-0.016950,-0.003784
0.003497,-0.016928,-0.003602
0.003388,-0.016603,-0.004058
-0.012243,-0.014242,-0.013041
-0.011956,-0.013403,-0.013187
-0.011844,-0.014329,-0.012312
-0.011871,-0.013670,-0.013516
0.007231,-0.031267,-0.038046
0.008088,-0.031671,-0.037835
0.007643,-0.031541,-0.037868
0.007721,-0.031357,-0.037964
-0.058898,-0.013338,-0.046472
-0.059336,-0.012729,-0.046102
-0.059418,-0.012691,-0.045648
-0.058696,-0.012217,-0.046814
0.003368,-0.031924,0.003191
0.003287,-0.031754,0.002766
0.004391,-0.032233,0.003048
0.003767,-0.031758,0.002277
0.007863,0.028910,-0.034768
0.007403,0.029046,-0.034627
0.007483,0.029035,-0.035043
0.007604,0.028612,-0.034033
-0.025860,0.016583,-0.051606
-0.024181,0.016419,-0.052062
-0.024891,0.017019,-0.051102
-0.024698,0.017871,-0.051795
0.028824,-0.031968,-0.048805
0.028377,-0.032071,-0.048748
0.028507,-0.032492,-0.048062
0.028117,-0.031829,-0.048445
-0.057950,-0.074085,-0.120586
-0.058402,-0.073656,-0.120754
-0.057814,-0.073060,-0.121209
-0.057834,-0.074050,-0.121103
-0.086380,-0.093094,-0.080361
-0.086012,-0.093133,-0.080513
-0.085922,-0.092763,-0.080300
-0.085608,-0.092998,-0.080421
-0.111773,-0.053484,-0.089420
-0.112261,-0.054253,-0.089269
-0.113023,-0.054233,-0.089570
-0.112449,-0.054402,-0.090029
-0.070488,-0.035150,-0.030568
-0.071366,-0.034995,-0.030838
-0.070427,-0.035693,-0.030324
-0.069915,-0.034638,-0.030207
-0.057744,-0.073291,-0.073881
-0.058223,-0.073230,-0.074885
-0.057824,-0.073722,-0.074412
-0.058446,-0.073389,-0.074522
-0.041297,-0.072708,-0.116584
-0.041380,-0.072880,-0.117028
-0.041118,-0.072773,-0.116999
-0.041065,-0.072471,-0.116151
-0.093674,-0.095804,-0.062758
-0.094416,-0.096031,-0.063155
-0.094596,-0.096052,-0.062531
-0.094116,-0.095750,-0.061534
-0.115709,-0.025376,-0.058040
-0.116058,-0.024999,-0.058215
-0.115832,-0.025520,-0.057480
-0.115725,-0.024858,-0.058563
-0.066245,-0.037623,-0.097717
-0.067060,-0.037609,-0.097820
-0.066201,-0.037682,-0.097659
-0.066589,-0.037196,-0.097934
-0.063208,-0.111490,-0.070117
-0.063292,-0.112443,-0.069638
-0.063976,-0.112621,-0.070958
-0.063872,-0.112962,-0.070463
-0.040123,-0.103122,-0.041961
-0.039628,-0.103479,-0.041569
-0.040121,-0.102350,-0.007982
-0.006311,-0.069577,-0.008263
0.013543,0.015008,-0.067788
0.013834,0.016310,-0.068157
0.014443,0.015333,-0.068358
0.014398,0.016018,-0.068315
0.010732,-0.020412,-0.013038
0.011708,-0.019333,-0.011670
0.011407,-0.019421,-0.012381
0.012607,-0.019885,-0.012189
0.016115,-0.082794,-0.061392
0.015459,-0.082707,-0.061151
0.015862,-0.081939,-0.060644
0.016002,-0.081888,-0.060598
-0.039393,-0.029525,-0.028392
-0.039567,-0.029814,-0.028747
-0.039841,-0.029414,-0.028689
-0.040512,-0.030223,-0.028066
0.003037,-0.010848,-0.006339
0.002816,-0.011141,-0.006040
0.003717,-0.011584,-0.006002
0.002735,-0.010695,-0.005838
-0.052786,-0.082285,-0.019029
-0.053735,-0.083010,-0.019451
-0.053781,-0.082400,-0.018475
-0.053221,-0.082556,-0.019361
-0.040092,-0.083938,-0.020413
-0.039702,-0.084268,-0.021173
-0.039936,-0.084058,-0.021534
-0.039310,-0.084069,-0.021221
-0.057440,-0.036721,-0.048540
-0.056312,-0.037209,-0.048215
-0.056941,-0.037189,-0.047618
-0.056486,-0.036519,-0.048238
-0.045625,-0.074039,-0.046975
-0.045532,-0.073647,-0.046818
-0.046113,-0.073249,-0.046665
-0.045581,-0.073696,-0.046193
-0.048369,-0.081832,0.001194
-0.048254,-0.082558,0.000259
-0.048059,-0.082523,0.000818
-0.047928,-0.082630,0.001177
-0.011130,-0.046436,-0.043073
-0.011410,-0.024504,-0.019105
0.011189,-0.024028,-0.019973
0.010400,-0.024201,-0.020088
-0.041218,-0.050996,0.006985
-0.040864,-0.050748,0.007112
-0.040966,-0.051383,0.007843
-0.041286,-0.050970,0.007606
-0.039448,0.000790,-0.027733
-0.039994,0.000141,-0.027397
-0.040052,-0.000060,-0.027533
-0.040185,0.000004,-0.027901
-0.013017,-0.021743,-0.039715
-0.012820,-0.021483,-0.039983
-0.013214,-0.021760,-0.039643
-0.013223,-0.021661,-0.039734
0.017044,0.046024,0.019192
0.017136,0.046309,0.018891
0.016891,0.045781,0.019345
0.016456,0.045896,0.018752
-0.045631,0.005672,-0.014980
-0.045238,0.005101,-0.014865
-0.045087,0.005571,-0.015001
-0.044866,0.005796,-0.015430
-0.014173,0.013370,-0.013422
-0.014149,0.014335,-0.012788
-0.013859,0.013883,-0.012528
-0.013776,0.013976,-0.013011
0.005807,-0.032482,-0.028382
0.005957,-0.033073,-0.029009
0.006313,-0.032950,-0.028649
0.006363,-0.032744,-0.028536
-0.023851,0.011070,-0.046072
-0.024138,0.011010,-0.046485
-0.024216,0.011091,-0.047249
-0.023969,0.010965,-0.046235
0.004371,-0.017620,0.036366
0.003908,-0.017300,0.036613
0.004008,-0.017046,0.036472
0.003880,-0.016839,0.036417
0.004381,-0.061608,-0.015165
0.003552,-0.061885,-0.015285
0.003660,-0.061711,-0.015736
0.003456,-0.061599,-0.015482
